Product Name,Category,Sub-category,Company,Retail Price,Consumer Price,Bulk Price,Bulk Limit,imageUrl,imageUrl
Refresh Punch 200ml (24Pcs),Juices,Juices,Shakarganj,1680,1060,1020,,https://admin.dealcart.io/products/medium-1741070243267-Oval%20Lunch%20Box%20Pack%20of%202%20-%20%28500ml%29%20-%20Red..webp,https://admin.dealcart.io/products/medium-1741070243267-Oval%20Lunch%20Box%20Pack%20of%202%20-%20%28500ml%29%20-%20Red..webp
Refresh Peach 200ml (24Pcs),Juices,Juices,Shakarganj,1680,1060,1020,,https://admin.dealcart.io/products/medium-1729605217676-Sadoer%20Mild%20Exfoliation%20Body%20Wash%20300ml..webp,https://admin.dealcart.io/products/medium-1729605217676-Sadoer%20Mild%20Exfoliation%20Body%20Wash%20300ml..webp
SHAHI Chilli Chips Rs.100 (1Pcs),Nimco,Nimco,SHAHI,100,95,90,,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp
SHAHI Dal Moong Rs.100 (1Pcs),Nimco,Nimco,SHAHI,100,95,90,,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp
SHAHI Munchy Mix Rs.100 (1Pcs),Nimco,Nimco,SHAHI,100,95,90,,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp
SHAHI Salted Chips Rs.100 (1Pcs),Nimco,Nimco,SHAHI,100,95,90,,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp
SHAHI Black Pepper Chips Rs.100 (1Pcs),Nimco,Nimco,SHAHI,100,95,90,,,
SHAHI Savoury Mix Rs.100 (1Pcs),Nimco,Nimco,SHAHI,100,95,90,,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp
SHAHI Black Pepper Chips Rs.50 (1Pcs),Nimco,Nimco,SHAHI,50,45,45,,,
SHAHI Chilli Chips Rs.50 (1Pcs),Nimco,Nimco,SHAHI,50,45,45,,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp
SHAHI Salted Chips Rs.50 (1Pcs),Nimco,Nimco,SHAHI,50,45,45,,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp
SHAHI Coated Peanut Spicy Paprika Rs.50 (6Pcs),Nimco,Nimco,SHAHI,50,45,45,,https://admin.dealcart.io/products/medium-1721316275212-Shahi%20Nimco%20Chewra..webp,https://admin.dealcart.io/products/medium-1721316275212-Shahi%20Nimco%20Chewra..webp
SHAHI Dal Moong Rs.50 (1Pcs),Nimco,Nimco,SHAHI,50,45,45,,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp
SHAHI Dal Moth Rs.50 (1Pcs),Nimco,Nimco,SHAHI,50,45,45,,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp
SHAHI Royal Mix Rs.50 (1Pcs),Nimco,Nimco,SHAHI,50,45,45,,https://admin.dealcart.io/products/medium-1721316316022-Shahi%20Nimco%20Royal%20Mix%20Rs%2050..webp,https://admin.dealcart.io/products/medium-1721316316022-Shahi%20Nimco%20Royal%20Mix%20Rs%2050..webp
SHAHI Salted Peanuts Rs.50 (1Pcs),Nimco,Nimco,SHAHI,50,45,45,,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp
SHAHI BBQ coated Peanuts Rs.50 (1Pcs),Nimco,Nimco,SHAHI,50,45,45,,https://admin.dealcart.io/products/medium-1761570046963-National%20Shami%20Kabab%20Masala%20Rs.270..webp,https://admin.dealcart.io/products/medium-1761570046963-National%20Shami%20Kabab%20Masala%20Rs.270..webp
SHAHI Paprika Coated Rs.50 (1Pcs),Nimco,Nimco,SHAHI,50,45,45,,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp,https://admin.dealcart.io/products/medium-1702539013753-Category%20Tile%20Grid-7%20%282%29..webp
Lunchtime Nimco Rs.10 (12 Pcs),Nimco,Nimco,T.Foods,120,95,94,,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp
Lunchtime DaalMoth Rs.10 (12 Pcs),Nimco,Nimco,T.Foods,120,95,94,,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp
Lunchtime Namak Paray Rs.10 (12 Pcs),Nimco,Nimco,T.Foods,120,95,94,,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp
Lunchtime Paapritos Rs.10 (12 Pcs),Nimco,Nimco,T.Foods,120,95,94,,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp
Slims Rs.10 (12 Pcs),Nimco,Nimco,SH.Foods,120,95,94,,,
Ballay Ballay Nimco RS.10 (12Pcs),Nimco,Nimco,SHAHI,120,100,96,,https://admin.dealcart.io/products/medium-1720867801491-Ballay%20Ballay%20Savory%20Mix%20Box%20Rs.%2020%20%281x12%29..webp,https://admin.dealcart.io/products/medium-1720867801491-Ballay%20Ballay%20Savory%20Mix%20Box%20Rs.%2020%20%281x12%29..webp
Ballay Ballay Dal Moth RS.10 (12Pcs),Nimco,Nimco,SHAHI,120,100,96,,https://admin.dealcart.io/products/medium-1720867801491-Ballay%20Ballay%20Savory%20Mix%20Box%20Rs.%2020%20%281x12%29..webp,https://admin.dealcart.io/products/medium-1720867801491-Ballay%20Ballay%20Savory%20Mix%20Box%20Rs.%2020%20%281x12%29..webp
Ballay Ballay Dal Chana RS.10 (12Pcs),Nimco,Nimco,SHAHI,120,100,96,,https://admin.dealcart.io/products/medium-1720867801491-Ballay%20Ballay%20Savory%20Mix%20Box%20Rs.%2020%20%281x12%29..webp,https://admin.dealcart.io/products/medium-1720867801491-Ballay%20Ballay%20Savory%20Mix%20Box%20Rs.%2020%20%281x12%29..webp
Ballay Ballay Nimco RS.20 (12Pcs),Nimco,Nimco,SHAHI,240,200,190,,https://admin.dealcart.io/products/medium-1720867801491-Ballay%20Ballay%20Savory%20Mix%20Box%20Rs.%2020%20%281x12%29..webp,https://admin.dealcart.io/products/medium-1720867801491-Ballay%20Ballay%20Savory%20Mix%20Box%20Rs.%2020%20%281x12%29..webp
Ballay Ballay Dal Moth RS.20 (12Pcs),Nimco,Nimco,SHAHI,240,200,190,,https://admin.dealcart.io/products/medium-1720867801491-Ballay%20Ballay%20Savory%20Mix%20Box%20Rs.%2020%20%281x12%29..webp,https://admin.dealcart.io/products/medium-1720867801491-Ballay%20Ballay%20Savory%20Mix%20Box%20Rs.%2020%20%281x12%29..webp
Ballay Ballay Dal Chana RS.20 (12Pcs),Nimco,Nimco,SHAHI,240,200,190,,https://admin.dealcart.io/products/medium-1720867801491-Ballay%20Ballay%20Savory%20Mix%20Box%20Rs.%2020%20%281x12%29..webp,https://admin.dealcart.io/products/medium-1720867801491-Ballay%20Ballay%20Savory%20Mix%20Box%20Rs.%2020%20%281x12%29..webp
Ballay Ballay Munchy mix RS.20 (12Pcs),Nimco,Nimco,SHAHI,240,200,190,,https://admin.dealcart.io/products/medium-1720867838748-Ballay%20Ballay%20Munchy%20Mix%20Box%20Rs.%2020%20%281x12%29..webp,https://admin.dealcart.io/products/medium-1720867838748-Ballay%20Ballay%20Munchy%20Mix%20Box%20Rs.%2020%20%281x12%29..webp
Ballay Ballay Namak Paray RS.20 (12Pcs),Nimco,Nimco,SHAHI,240,200,190,,https://admin.dealcart.io/products/medium-1720867801491-Ballay%20Ballay%20Savory%20Mix%20Box%20Rs.%2020%20%281x12%29..webp,https://admin.dealcart.io/products/medium-1720867801491-Ballay%20Ballay%20Savory%20Mix%20Box%20Rs.%2020%20%281x12%29..webp
Slims Rs.20 (12 Pcs),Nimco,Nimco,SH.Foods,240,200,190,,https://admin.dealcart.io/products/medium-1739788104327-United%20King%20Slims%20Mayo%20Garlic%2045%20gm%20Rs.%2095..webp,https://admin.dealcart.io/products/medium-1739788104327-United%20King%20Slims%20Mayo%20Garlic%2045%20gm%20Rs.%2095..webp
Cherry Balls Rs.10 (12 Pcs),Snacks,Snacks,Zee,120,95,94,,https://admin.dealcart.io/products/medium-1719919213652-Cherry%20Blossom%20Shoe%20Polish%20Black%2042%20ml..webp,https://admin.dealcart.io/products/medium-1719919213652-Cherry%20Blossom%20Shoe%20Polish%20Black%2042%20ml..webp
Dip n Dip Rs.10 (12 Pcs),Snacks,Snacks,Zee,120,95,94,,https://admin.dealcart.io/products/medium-1756118113386-Chefs%20Pride%20Green%20Chilli%20Chutney%20280%20Gram%20Rs.%20325..webp,https://admin.dealcart.io/products/medium-1756118113386-Chefs%20Pride%20Green%20Chilli%20Chutney%20280%20Gram%20Rs.%20325..webp
China Stick Rs.10 (12 Pcs),Snacks,Snacks,Zee,120,95,94,,,
Burger Rs.10 (12 Pcs),Snacks,Snacks,Zee,120,95,94,,https://admin.dealcart.io/products/medium-1747651303907-K%26N%27s%20Burger%20Patties%20%286%20Pcs%29%20400%20gm..webp,https://admin.dealcart.io/products/medium-1747651303907-K%26N%27s%20Burger%20Patties%20%286%20Pcs%29%20400%20gm..webp
Tempo Rs.10 (12 Pcs),Snacks,Snacks,Zee,120,95,94,,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp
Daanay pe Daana Rs.10 (12 Pcs),Snacks,Snacks,Zee,120,95,94,,https://admin.dealcart.io/products/medium-1715928551771-Sabut%20Dana..webp,https://admin.dealcart.io/products/medium-1715928551771-Sabut%20Dana..webp
Zee Best Rs.10 (12 Pcs),Snacks,Snacks,Zee,120,95,94,,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp
Zee Green Rs.10 (12 Pcs),Snacks,Snacks,Zee,120,95,94,,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp
Rinx Rs.10 (12 Pcs),Snacks,Snacks,Zee,120,95,94,,,
Cherry Balls Rs.20 (6 Pcs),Snacks,Snacks,Zee,120,95,94,,https://admin.dealcart.io/products/medium-1719919213652-Cherry%20Blossom%20Shoe%20Polish%20Black%2042%20ml..webp,https://admin.dealcart.io/products/medium-1719919213652-Cherry%20Blossom%20Shoe%20Polish%20Black%2042%20ml..webp
Dip n Dip Rs.20 (6 Pcs),Snacks,Snacks,Zee,120,95,94,,https://admin.dealcart.io/products/medium-1756118113386-Chefs%20Pride%20Green%20Chilli%20Chutney%20280%20Gram%20Rs.%20325..webp,https://admin.dealcart.io/products/medium-1756118113386-Chefs%20Pride%20Green%20Chilli%20Chutney%20280%20Gram%20Rs.%20325..webp
China Stick Rs.20 (6 Pcs),Snacks,Snacks,Zee,120,95,94,,,
Burger Rs.20 (6 Pcs),Snacks,Snacks,Zee,120,95,94,,https://admin.dealcart.io/products/medium-1747651303907-K%26N%27s%20Burger%20Patties%20%286%20Pcs%29%20400%20gm..webp,https://admin.dealcart.io/products/medium-1747651303907-K%26N%27s%20Burger%20Patties%20%286%20Pcs%29%20400%20gm..webp
Rinx Rs.20 (6 Pcs),Snacks,Snacks,Zee,120,95,94,,https://admin.dealcart.io/products/medium-1758699163804-Rin%20Detergent%20Powder%20500%20gm%20%2B%20Surf%20Excel%20Expert%20White%2090%20gm%20%28Rs.50%29..webp,https://admin.dealcart.io/products/medium-1758699163804-Rin%20Detergent%20Powder%20500%20gm%20%2B%20Surf%20Excel%20Expert%20White%2090%20gm%20%28Rs.50%29..webp
Achar Pops Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1755087171392-Chefs%20Pride%20Achar%20Ghost%20Rs.%20140..webp,https://admin.dealcart.io/products/medium-1755087171392-Chefs%20Pride%20Achar%20Ghost%20Rs.%20140..webp
Chatni Pops Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1704966015019-Choran%20Chatni%20Classic%20Box%20Rs.%202.5..webp,https://admin.dealcart.io/products/medium-1704966015019-Choran%20Chatni%20Classic%20Box%20Rs.%202.5..webp
Daig Biryani Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1750841625317-Aaa%20Rxl-Yartch%20Master%20Ii%20Full%20Stainless%20Steel%20Dail%20With%20High%20Quality%20Machine%20Orignal%20Rubber%20Strap..webp,https://admin.dealcart.io/products/medium-1750841625317-Aaa%20Rxl-Yartch%20Master%20Ii%20Full%20Stainless%20Steel%20Dail%20With%20High%20Quality%20Machine%20Orignal%20Rubber%20Strap..webp
Ziggies Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1720508382595-Jiggles%20Fruit%20Jelly%20Rs..webp,https://admin.dealcart.io/products/medium-1720508382595-Jiggles%20Fruit%20Jelly%20Rs..webp
Onion Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1730899530755-Dawn%20Onion%20Paratha%205%20Pcs..webp,https://admin.dealcart.io/products/medium-1730899530755-Dawn%20Onion%20Paratha%205%20Pcs..webp
Rolly Polly Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1741070247573-Jolly%20Baby%20Pot%20-%20Yellow..webp,https://admin.dealcart.io/products/medium-1741070247573-Jolly%20Baby%20Pot%20-%20Yellow..webp
Jigs Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp
Khatta Meetha Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp
Makhan Malai Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1733381283477-Blue%20Band%20Regular%20Margarine%20100g..webp,https://admin.dealcart.io/products/medium-1733381283477-Blue%20Band%20Regular%20Margarine%20100g..webp
ChatPat Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,,
ZigZag Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,,
Wahray Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp
Chicken Broast Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,,
Karachi Sticks Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1745245158950-Xiaomi%20Redmi%20Note%2014%20Pro%20%2812Gb-512GB%29%20Dual%20Sim%20With%20Official%20Warranty%20-%20Black..webp,https://admin.dealcart.io/products/medium-1745245158950-Xiaomi%20Redmi%20Note%2014%20Pro%20%2812Gb-512GB%29%20Dual%20Sim%20With%20Official%20Warranty%20-%20Black..webp
Roll Balls Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,,
PowerFul Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1752144372440-Cobra%20Insect%20Killer%20Aerosol%20500%20ml..webp,https://admin.dealcart.io/products/medium-1752144372440-Cobra%20Insect%20Killer%20Aerosol%20500%20ml..webp
Chilli Hearts Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1756473168935-Chilli%20spice%20rack%204%20PCs%C2%A0set..webp,https://admin.dealcart.io/products/medium-1756473168935-Chilli%20spice%20rack%204%20PCs%C2%A0set..webp
PumPum Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp
Crunchy Nachos Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,,
Ringo Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,,
Junoon Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp
Sholay Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,,
chatpati Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,,
Matar pulao Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1728656983576-Mitchell%20Garden%20Peas%20850%20gm..webp,https://admin.dealcart.io/products/medium-1728656983576-Mitchell%20Garden%20Peas%20850%20gm..webp
Paani Puri Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1723452311262-Saeed%20Ghani%20Hair%20Growth%20Water%20120%20ml..webp,https://admin.dealcart.io/products/medium-1723452311262-Saeed%20Ghani%20Hair%20Growth%20Water%20120%20ml..webp
Karachi Biryani Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1762859271029-full-1740641220490-National%2520Bombay%2520Biryani%2520Masala%2520Karachi%2520Khas%2520Rs.140%5B1%5D..webp,https://admin.dealcart.io/products/medium-1762859271029-full-1740641220490-National%2520Bombay%2520Biryani%2520Masala%2520Karachi%2520Khas%2520Rs.140%5B1%5D..webp
Kari Chawal Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1721651524791-Mirinda%20500%20ml%20x%2012..webp,https://admin.dealcart.io/products/medium-1721651524791-Mirinda%20500%20ml%20x%2012..webp
Chicken Ringos Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,,
Pizza Puffs Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1728658633148-Pizza%20sauce%20Mini%20Pack%20210%20gm..webp,https://admin.dealcart.io/products/medium-1728658633148-Pizza%20sauce%20Mini%20Pack%20210%20gm..webp
Machli Fry Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1747654395887-K%26N%27s%20Nuggets%20%2812%20Pcs%29%20270%20gm..webp,https://admin.dealcart.io/products/medium-1747654395887-K%26N%27s%20Nuggets%20%2812%20Pcs%29%20270%20gm..webp
Aladin Rs.20 (6 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1720439937720-6%20Pcs%20Spice%20Rack%20With%20Spoon..webp,https://admin.dealcart.io/products/medium-1720439937720-6%20Pcs%20Spice%20Rack%20With%20Spoon..webp
Nonipops Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,,
Daal Shaal Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1719664163557-Sunsilk%20Shampoo%20Hairfall%20Solution%20185%20ml..webp,https://admin.dealcart.io/products/medium-1719664163557-Sunsilk%20Shampoo%20Hairfall%20Solution%20185%20ml..webp
Patti Fry Salsa Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1738401707564-Patti%20Fri%20Salsa%20Rs.%2020..webp,https://admin.dealcart.io/products/medium-1738401707564-Patti%20Fri%20Salsa%20Rs.%2020..webp
Patti Fry Masti Masala Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1739176114395-Patti%20Fri%20Masti%20Masala%20Rs.%2020..webp,https://admin.dealcart.io/products/medium-1739176114395-Patti%20Fri%20Masti%20Masala%20Rs.%2020..webp
Finger Fries  Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/full-1744011088963-1Pcs%20Silicone%20Gripster%20Grip%20Strengthener%20Finger%20Stretcher-2..webp,https://admin.dealcart.io/products/full-1744011088963-1Pcs%20Silicone%20Gripster%20Grip%20Strengthener%20Finger%20Stretcher-2..webp
Eatos Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp,https://admin.dealcart.io/products/medium-1730989454187-12%20Pcs%20Cake%20Decorating%20Nozzle%20Set..webp
Zaiqa Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,,
City Mela Pops Cheese Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,,
City Mela Pops Spicy Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,,
Fast Mall Red Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/full-1734001445015-Infinix%2018W%20Fast%20Charger..webp,https://admin.dealcart.io/products/full-1734001445015-Infinix%2018W%20Fast%20Charger..webp
Fast Mall Green Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/full-1734001445015-Infinix%2018W%20Fast%20Charger..webp,https://admin.dealcart.io/products/full-1734001445015-Infinix%2018W%20Fast%20Charger..webp
Cartoon Network Pops Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1761032664653-Cartoon%20Character%20Hero%27s%20Lunch%20Box-1..webp,https://admin.dealcart.io/products/medium-1761032664653-Cartoon%20Character%20Hero%27s%20Lunch%20Box-1..webp
Chikken Tikka Rs.20 (6 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1762147253311-AFP-000114497_38c64a08-a332-4bf5-90af-4ee8a2d6d13f%5B1%5D..webp,https://admin.dealcart.io/products/medium-1762147253311-AFP-000114497_38c64a08-a332-4bf5-90af-4ee8a2d6d13f%5B1%5D..webp
Slidez Rs.20 (6 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1756282478890-Freezer%20Multi-use%20Packing%20Zip%20Bag-%20Mini%20Main..webp,https://admin.dealcart.io/products/medium-1756282478890-Freezer%20Multi-use%20Packing%20Zip%20Bag-%20Mini%20Main..webp
Pop Star Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,,
Fryo Rs.20 (6 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1722075709699-Fry-O%20Rs_11zon..webp,https://admin.dealcart.io/products/medium-1722075709699-Fry-O%20Rs_11zon..webp
Pop Star Cheese Rs.20 (6 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,,
Pop Star Achari Rs.20 (6 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,,
Thunder Pops Rs.20 (6 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1747654446944-K%26N%27s%20Tender%20Pops%20260%20gm..webp,https://admin.dealcart.io/products/medium-1747654446944-K%26N%27s%20Tender%20Pops%20260%20gm..webp
Kabuli Katakat Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1718001536344-WhatsApp%20Image%202024-06-10%20at%2011.29.59_942608d4..webp,https://admin.dealcart.io/products/medium-1718001536344-WhatsApp%20Image%202024-06-10%20at%2011.29.59_942608d4..webp
3G Inaami Toy Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1759408560436-lg_4kfPKaAICyB45EL9Wk6xa9cDUImQ5eVSiRP1mtsn..webp,https://admin.dealcart.io/products/medium-1759408560436-lg_4kfPKaAICyB45EL9Wk6xa9cDUImQ5eVSiRP1mtsn..webp
3G Inaami Cash Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1759408560436-lg_4kfPKaAICyB45EL9Wk6xa9cDUImQ5eVSiRP1mtsn..webp,https://admin.dealcart.io/products/medium-1759408560436-lg_4kfPKaAICyB45EL9Wk6xa9cDUImQ5eVSiRP1mtsn..webp
Mr. Burger Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1753703471213-Mr%20White%20Truly%20Red%20Family%20Pack%20140%20gm..webp,https://admin.dealcart.io/products/medium-1753703471213-Mr%20White%20Truly%20Red%20Family%20Pack%20140%20gm..webp
Chinese Pulao Rs.10 (12 Pcs),Snacks,Snacks,Mix Snacks,120,95,94,,https://admin.dealcart.io/products/medium-1667489552749-ezgif.com-gif-maker%20-%202022-11-03T200427.054.webp,https://admin.dealcart.io/products/medium-1667489552749-ezgif.com-gif-maker%20-%202022-11-03T200427.054.webp
